Student_ID,Course_Category,Time_Spent(Hours),Videos_Watched,Quizzes_Taken,Quiz_Score,Engagement _Index,Engagement_Level,Completion_Rate,Course_Completion,Completion_Flag ,Student_Status,Completion_Flag
4751,Arts,98,15,7,69.8763,77.98131543,Medium,77.98,Completed,1,Active Learner,1
6707,Business,95,12,10,62.4574,79.57612978,Medium,79.58,Completed,1,Active Learner,1
6893,Business,88,12,10,65.862,76.07441752,Medium,76.07,Completed,1,Active Learner,1
2850,Programming,91,12,10,85.1243,77.51055525,Medium,77.51,Completed,1,Active Learner,1
2060,Health,93,15,7,89.9675,75.43274296,Medium,75.43,Completed,1,Active Learner,1
5621,Arts,96,14,8,58.6504,77.79300115,Medium,77.79,Completed,1,Active Learner,1
5270,Arts,91,14,10,91.7351,79.70565816,Medium,79.71,Completed,1,Active Learner,1
2304,Programming,98,12,8,98.42,76.95337275,Medium,76.95,Completed,1,Active Learner,1
3212,Programming,89,15,10,69.3438,79.72545154,Medium,79.73,Completed,1,Active Learner,1
6630,Programming,97,7,10,67.2646,75.3121981,Medium,75.31,Completed,1,Active Learner,1
1628,Programming,77,17,10,97.4824,75.2989573,Medium,75.3,Completed,1,Active Learner,1
143,Science,99,14,7,87.9898,77.47280095,Medium,77.47,Completed,1,Active Learner,1
4152,Health,95,14,7,88.4982,75.2868347,Medium,75.29,Completed,1,Active Learner,1
3863,Programming,95,15,7,68.9484,76.28689318,Medium,76.29,Completed,1,Active Learner,1
4141,Programming,95,20,6,74.6591,79.60322532,Medium,79.6,Completed,1,Active Learner,1
2690,Programming,93,11,10,99.8788,77.69718241,Medium,77.7,Completed,1,Active Learner,1
8434,Health,79,19,9,57.3214,76.30388798,Medium,76.3,Completed,1,Active Learner,1
3350,Programming,87,12,10,66.2893,75.74120031,Medium,75.74,Completed,1,Active Learner,1
7630,Programming,94,13,9,98.8086,78.04724469,Medium,78.05,Completed,1,Active Learner,1
988,Science,96,15,6,92.2413,75.157848,Medium,75.16,Completed,1,Active Learner,1
10,Health,78,18,10,55.4345,77.11415917,Medium,77.11,Completed,1,Active Learner,1
5222,Programming,83,17,9,71.5392,76.46030751,Medium,76.46,Completed,1,Active Learner,1
7292,Health,99,17,6,63.4854,78.27915053,Medium,78.28,Completed,1,Active Learner,1
3551,Arts,89,19,8,54.5689,79.44699669,Medium,79.45,Completed,1,Active Learner,1
4655,Arts,94,13,8,64.093,75.82978011,Medium,75.83,Completed,1,Active Learner,1
4327,Arts,100,10,9,99.1621,77.96708858,Medium,77.97,Completed,1,Active Learner,1
5748,Health,87,15,9,90.3143,76.60908322,Medium,76.61,Completed,1,Active Learner,1
2149,Business,89,14,10,84.155,78.29141176,Medium,78.29,Completed,1,Active Learner,1
8050,Business,99,10,9,93.6332,77.63986867,Medium,77.64,Completed,1,Active Learner,1
4232,Arts,84,15,9,83.664,75.05855197,Medium,75.06,Completed,1,Active Learner,1
7829,Health,75,19,10,65.911,76.46396524,Medium,76.46,Completed,1,Active Learner,1
5963,Science,100,20,5,98.0612,79.75511125,Medium,79.76,Completed,1,Active Learner,1
5471,Health,99,17,5,88.828,76.60036761,Medium,76.6,Completed,1,Active Learner,1
8506,Health,92,15,9,50.2054,78.78334988,Medium,78.78,Completed,1,Active Learner,1
4833,Programming,93,17,8,74.791,79.43446856,Medium,79.43,Completed,1,Active Learner,1
6790,Business,93,13,8,99.8764,75.7083429,Medium,75.71,Completed,1,Active Learner,1
1888,Arts,92,16,8,75.4705,78.16369537,Medium,78.16,Completed,1,Active Learner,1
8529,Programming,13,6,9,51.8583,30.40262311,Low,30.4,Not Completed,0,Dropout Risk,0
8001,Programming,31,4,8,72.9509,35.60533736,Low,35.61,Not Completed,0,Dropout Risk,0
1314,Programming,10,10,8,75.4104,31.02840642,Low,31.03,Not Completed,0,Dropout Risk,0
2797,Programming,14,13,3,99.0132,26.22636443,Low,26.23,Not Completed,0,Dropout Risk,0
2844,Programming,2,5,8,86.521,21.84440057,Low,21.84,Not Completed,0,Dropout Risk,0
1157,Programming,47,0,7,62.5245,37.49684684,Low,37.5,Not Completed,0,Dropout Risk,0
7984,Programming,25,4,10,77.3767,36.74965261,Low,36.75,Not Completed,0,Dropout Risk,0
2138,Programming,27,4,10,86.271,37.61087976,Low,37.61,Not Completed,0,Dropout Risk,0
689,Programming,21,0,3,64.9093,16.30747172,Low,16.31,Not Completed,0,Dropout Risk,0
8486,Programming,25,1,10,58.1764,33.6181807,Low,33.62,Not Completed,0,Dropout Risk,0
180,Programming,50,2,3,82.2316,33.06660871,Low,33.07,Not Completed,0,Dropout Risk,0
899,Programming,42,0,8,76.9847,37.03491909,Low,37.03,Not Completed,0,Dropout Risk,0
7999,Programming,12,6,8,92.0034,27.87349021,Low,27.87,Not Completed,0,Dropout Risk,0
1645,Programming,36,15,3,82.0496,39.18347742,Low,39.18,Not Completed,0,Dropout Risk,0
1098,Programming,35,6,3,66.6407,29.45252335,Low,29.45,Not Completed,0,Dropout Risk,0
6688,Programming,32,1,10,98.1119,36.82918794,Low,36.83,Not Completed,0,Dropout Risk,0
7513,Programming,18,5,7,92.6323,27.82107622,Low,27.82,Not Completed,0,Dropout Risk,0
1111,Programming,34,0,9,84.6099,34.80421432,Low,34.8,Not Completed,0,Dropout Risk,0
6590,Programming,7,0,9,88.2483,21.26399193,Low,21.26,Not Completed,0,Dropout Risk,0
7541,Programming,31,10,7,83.2773,39.71103534,Low,39.71,Not Completed,0,Dropout Risk,0
2471,Programming,14,6,9,98.1736,31.04200799,Low,31.04,Not Completed,0,Dropout Risk,0
6121,Programming,1,5,9,85.3815,23.56601515,Low,23.57,Not Completed,0,Dropout Risk,0
632,Programming,12,9,9,72.5945,33.20740397,Low,33.21,Not Completed,0,Dropout Risk,0
5924,Programming,17,4,9,71.034,30.62366476,Low,30.62,Not Completed,0,Dropout Risk,0
2820,Programming,48,1,7,93.4853,38.81996257,Low,38.82,Not Completed,0,Dropout Risk,0
7994,Programming,6,14,3,63.0108,22.84382388,Low,22.84,Not Completed,0,Dropout Risk,0
8353,Programming,14,13,7,97.3704,33.956753,Low,33.96,Not Completed,0,Dropout Risk,0
3633,Programming,10,9,8,68.8119,29.8841246,Low,29.88,Not Completed,0,Dropout Risk,0
2733,Programming,40,2,7,77.8611,35.87824665,Low,35.88,Not Completed,0,Dropout Risk,0
375,Programming,26,4,9,96.0511,35.00300733,Low,35,Not Completed,0,Dropout Risk,0
2477,Programming,21,4,10,59.4158,34.43051037,Low,34.43,Not Completed,0,Dropout Risk,0
8189,Programming,6,12,9,54.0522,32.93759787,Low,32.94,Not Completed,0,Dropout Risk,0
3164,Programming,26,10,7,56.7009,36.87780955,Low,36.88,Not Completed,0,Dropout Risk,0
2888,Programming,27,2,8,78.9088,31.2788293,Low,31.28,Not Completed,0,Dropout Risk,0
4125,Programming,14,3,10,80.1122,30.02591258,Low,30.03,Not Completed,0,Dropout Risk,0
2458,Programming,17,10,10,54.4352,38.33291672,Low,38.33,Not Completed,0,Dropout Risk,0
3151,Programming,4,4,8,57.4116,21.91724409,Low,21.92,Not Completed,0,Dropout Risk,0
1624,Programming,15,7,8,73.9667,30.27984841,Low,30.28,Not Completed,0,Dropout Risk,0
1860,Programming,37,0,7,73.4745,32.51302062,Low,32.51,Not Completed,0,Dropout Risk,0
3254,Programming,33,11,3,75.976,33.51866874,Low,33.52,Not Completed,0,Dropout Risk,0
637,Programming,3,2,10,72.2523,23.53502086,Low,23.54,Not Completed,0,Dropout Risk,0
2995,Programming,35,0,9,70.2824,35.55581445,Low,35.56,Not Completed,0,Dropout Risk,0
8676,Programming,16,8,3,57.6957,21.91590616,Low,21.92,Not Completed,0,Dropout Risk,0
1204,Programming,18,13,9,82.5225,39.95263403,Low,39.95,Not Completed,0,Dropout Risk,0
8831,Programming,4,12,9,53.6196,31.9500384,Low,31.95,Not Completed,0,Dropout Risk,0
1338,Programming,19,18,3,80.9824,33.68353578,Low,33.68,Not Completed,0,Dropout Risk,0
6988,Programming,12,17,8,51.3567,38.80817219,Low,38.81,Not Completed,0,Dropout Risk,0
5853,Programming,1,16,9,99.4953,34.67378712,Low,34.67,Not Completed,0,Dropout Risk,0
7147,Programming,9,14,8,51.4306,34.45163779,Low,34.45,Not Completed,0,Dropout Risk,0
4335,Programming,17,2,9,65.54,28.43949681,Low,28.44,Not Completed,0,Dropout Risk,0
2514,Programming,29,2,7,80.7946,30.63349105,Low,30.63,Not Completed,0,Dropout Risk,0
5423,Programming,4,12,8,83.0939,30.05713116,Low,30.06,Not Completed,0,Dropout Risk,0
7130,Programming,9,6,8,53.6257,26.66344992,Low,26.66,Not Completed,0,Dropout Risk,0
6725,Programming,13,12,7,75.888,32.57563271,Low,32.58,Not Completed,0,Dropout Risk,0
7937,Programming,16,0,10,95.1901,27.77996028,Low,27.78,Not Completed,0,Dropout Risk,0
1942,Programming,33,8,7,67.8402,38.6315621,Low,38.63,Not Completed,0,Dropout Risk,0
7060,Programming,21,11,9,65.8452,39.64334361,Low,39.64,Not Completed,0,Dropout Risk,0
5707,Programming,21,4,8,81.2271,30.66024772,Low,30.66,Not Completed,0,Dropout Risk,0
5650,Programming,15,7,10,90.7214,34.66041765,Low,34.66,Not Completed,0,Dropout Risk,0
326,Programming,22,3,3,66.7344,20.03607926,Low,20.04,Not Completed,0,Dropout Risk,0
3355,Programming,8,16,8,86.0735,36.01483562,Low,36.01,Not Completed,0,Dropout Risk,0
7554,Programming,58,2,3,66.519,37.20172069,Low,37.2,Not Completed,0,Dropout Risk,0
2004,Programming,24,1,7,89.4241,26.97705089,Low,26.98,Not Completed,0,Dropout Risk,0
248,Programming,20,13,8,63.9249,39.21359694,Low,39.21,Not Completed,0,Dropout Risk,0
885,Programming,24,11,3,90.1096,29.10695834,Low,29.11,Not Completed,0,Dropout Risk,0
4720,Programming,13,15,7,68.2145,35.63499012,Low,35.63,Not Completed,0,Dropout Risk,0
8072,Programming,16,1,3,63.1518,15.2150882,Low,15.22,Not Completed,0,Dropout Risk,0
8457,Programming,12,0,9,86.9147,23.87066808,Low,23.87,Not Completed,0,Dropout Risk,0
8754,Programming,16,3,7,85.2238,25.1513215,Low,25.15,Not Completed,0,Dropout Risk,0
4138,Programming,12,15,7,90.0547,34.85393744,Low,34.85,Not Completed,0,Dropout Risk,0
1036,Programming,31,2,10,85.0743,37.61796818,Low,37.62,Not Completed,0,Dropout Risk,0
695,Programming,35,4,8,96.6868,37.61851423,Low,37.62,Not Completed,0,Dropout Risk,0
686,Programming,15,2,10,96.5495,29.2503697,Low,29.25,Not Completed,0,Dropout Risk,0
3743,Programming,9,12,9,65.3028,34.29800491,Low,34.3,Not Completed,0,Dropout Risk,0
6733,Programming,38,6,3,89.073,31.16116515,Low,31.16,Not Completed,0,Dropout Risk,0
3920,Programming,5,1,9,67.1965,21.48064996,Low,21.48,Not Completed,0,Dropout Risk,0
7087,Programming,9,0,10,75.5308,24.55745449,Low,24.56,Not Completed,0,Dropout Risk,0
4270,Programming,23,11,7,57.9487,36.58291305,Low,36.58,Not Completed,0,Dropout Risk,0
5913,Programming,1,6,10,77.6232,26.7030218,Low,26.7,Not Completed,0,Dropout Risk,0
7738,Programming,26,19,3,78.2973,38.24960242,Low,38.25,Not Completed,0,Dropout Risk,0
4047,Programming,45,5,3,97.6363,33.34374624,Low,33.34,Not Completed,0,Dropout Risk,0
3365,Programming,10,0,9,72.9769,22.97076873,Low,22.97,Not Completed,0,Dropout Risk,0
4516,Programming,34,1,9,55.1822,35.77784177,Low,35.78,Not Completed,0,Dropout Risk,0
8412,Programming,12,17,7,69.1105,36.98178445,Low,36.98,Not Completed,0,Dropout Risk,0
898,Programming,44,2,3,71.8745,30.06166332,Low,30.06,Not Completed,0,Dropout Risk,0
2373,Programming,12,8,10,75.6673,33.81437536,Low,33.81,Not Completed,0,Dropout Risk,0
7604,Programming,27,13,3,75.5487,32.62487561,Low,32.62,Not Completed,0,Dropout Risk,0
6643,Programming,26,6,10,89.1695,39.08549393,Low,39.09,Not Completed,0,Dropout Risk,0
730,Programming,28,19,3,68.1682,38.82142776,Low,38.82,Not Completed,0,Dropout Risk,0
1027,Programming,8,20,7,74.3361,37.76166217,Low,37.76,Not Completed,0,Dropout Risk,0
8614,Programming,26,7,8,67.8751,35.90202992,Low,35.9,Not Completed,0,Dropout Risk,0
403,Programming,18,11,7,65.3281,33.8456529,Low,33.85,Not Completed,0,Dropout Risk,0
3183,Programming,8,16,7,73.8216,34.08125124,Low,34.08,Not Completed,0,Dropout Risk,0
2408,Programming,28,6,3,84.4325,26.07596158,Low,26.08,Not Completed,0,Dropout Risk,0
3694,Programming,5,5,10,82.6217,27.41490543,Low,27.41,Not Completed,0,Dropout Risk,0
6347,Programming,28,4,10,91.0655,37.85675594,Low,37.86,Not Completed,0,Dropout Risk,0
5822,Programming,39,3,8,80.9244,38.48369671,Low,38.48,Not Completed,0,Dropout Risk,0
1342,Programming,33,3,9,70.5836,37.30618556,Low,37.31,Not Completed,0,Dropout Risk,0
1379,Programming,10,5,7,70.9334,24.00629759,Low,24.01,Not Completed,0,Dropout Risk,0
4853,Programming,7,13,8,82.3621,32.49212269,Low,32.49,Not Completed,0,Dropout Risk,0
5111,Programming,42,2,3,97.1844,29.18388123,Low,29.18,Not Completed,0,Dropout Risk,0
1107,Programming,4,19,3,87.6715,26.80912168,Low,26.81,Not Completed,0,Dropout Risk,0
5537,Programming,33,1,9,82.6665,35.74947853,Low,35.75,Not Completed,0,Dropout Risk,0
4790,Programming,32,8,3,97.6712,29.83304888,Low,29.83,Not Completed,0,Dropout Risk,0
8344,Programming,7,11,10,89.8533,34.31892346,Low,34.32,Not Completed,0,Dropout Risk,0
154,Programming,22,10,8,86.5145,37.12095859,Low,37.12,Not Completed,0,Dropout Risk,0
4463,Programming,39,11,3,59.385,36.36491164,Low,36.36,Not Completed,0,Dropout Risk,0
1233,Programming,22,1,8,69.0241,27.8597442,Low,27.86,Not Completed,0,Dropout Risk,0
3750,Programming,33,4,9,53.5764,38.57879343,Low,38.58,Not Completed,0,Dropout Risk,0
1974,Programming,36,0,10,95.9987,38.07902232,Low,38.08,Not Completed,0,Dropout Risk,0
3364,Programming,34,2,9,92.5115,36.86633127,Low,36.87,Not Completed,0,Dropout Risk,0
3305,Programming,6,17,7,63.4949,33.97593163,Low,33.98,Not Completed,0,Dropout Risk,0
1297,Programming,3,6,10,77.1744,27.25560956,Low,27.26,Not Completed,0,Dropout Risk,0
3079,Programming,26,7,3,73.3244,26.01913438,Low,26.02,Not Completed,0,Dropout Risk,0
2565,Programming,3,17,3,80.1509,24.40860836,Low,24.41,Not Completed,0,Dropout Risk,0
4808,Programming,15,2,3,92.933,15.52052702,Low,15.52,Not Completed,0,Dropout Risk,0
4212,Programming,29,16,3,56.3491,36.47515436,Low,36.48,Not Completed,0,Dropout Risk,0
1388,Programming,18,10,3,63.3407,24.94125427,Low,24.94,Not Completed,0,Dropout Risk,0
1507,Programming,15,1,3,60.0958,14.61980631,Low,14.62,Not Completed,0,Dropout Risk,0
1895,Programming,51,0,3,93.8502,31.49888828,Low,31.5,Not Completed,0,Dropout Risk,0
2933,Programming,23,4,7,60.5878,29.51888001,Low,29.52,Not Completed,0,Dropout Risk,0
5641,Programming,6,3,3,82.898,12.24679069,Low,12.25,Not Completed,0,Dropout Risk,0
2182,Programming,9,0,10,77.2463,24.37298388,Low,24.37,Not Completed,0,Dropout Risk,0
8198,Programming,19,9,3,77.5025,24.74664163,Low,24.75,Not Completed,0,Dropout Risk,0
6857,Programming,11,6,9,97.8108,29.43322706,Low,29.43,Not Completed,0,Dropout Risk,0
8535,Programming,5,0,10,97.8073,22.69262383,Low,22.69,Not Completed,0,Dropout Risk,0
5446,Programming,16,20,3,76.4009,34.20596821,Low,34.21,Not Completed,0,Dropout Risk,0
2378,Programming,12,1,9,73.0468,25.22592357,Low,25.23,Not Completed,0,Dropout Risk,0
4603,Programming,31,10,3,65.6733,31.64730221,Low,31.65,Not Completed,0,Dropout Risk,0
4727,Programming,13,10,8,80.1213,32.52009876,Low,32.52,Not Completed,0,Dropout Risk,0
7449,Programming,35,4,8,55.7899,37.64676633,Low,37.65,Not Completed,0,Dropout Risk,0
8850,Programming,12,1,3,54.4703,12.96693478,Low,12.97,Not Completed,0,Dropout Risk,0
6547,Programming,9,10,10,67.4948,34.69115581,Low,34.69,Not Completed,0,Dropout Risk,0
4737,Programming,2,4,9,85.8954,23.04589017,Low,23.05,Not Completed,0,Dropout Risk,0
115,Programming,29,7,8,63.2629,37.53360592,Low,37.53,Not Completed,0,Dropout Risk,0
8045,Programming,11,15,9,59.984,38.33169491,Low,38.33,Not Completed,0,Dropout Risk,0
3390,Programming,10,4,10,92.836,29.00508444,Low,29.01,Not Completed,0,Dropout Risk,0
8888,Programming,37,3,3,84.5808,27.4495391,Low,27.45,Not Completed,0,Dropout Risk,0
7268,Programming,33,0,10,57.5372,36.46668221,Low,36.47,Not Completed,0,Dropout Risk,0
7941,Programming,2,20,8,83.2536,36.9200576,Low,36.92,Not Completed,0,Dropout Risk,0
7135,Programming,19,15,3,60.3535,30.66855488,Low,30.67,Not Completed,0,Dropout Risk,0
5544,Programming,8,13,10,76.9775,37.07937345,Low,37.08,Not Completed,0,Dropout Risk,0
1353,Programming,3,17,10,91.7374,38.61396421,Low,38.61,Not Completed,0,Dropout Risk,0
7915,Programming,14,11,10,88.4511,38.19437149,Low,38.19,Not Completed,0,Dropout Risk,0
2143,Programming,11,18,3,86.0967,29.44662791,Low,29.45,Not Completed,0,Dropout Risk,0
8376,Programming,3,18,3,52.3927,25.60607422,Low,25.61,Not Completed,0,Dropout Risk,0
2948,Programming,3,13,8,83.9716,30.51529051,Low,30.52,Not Completed,0,Dropout Risk,0
156,Programming,20,10,7,80.3184,33.86236547,Low,33.86,Not Completed,0,Dropout Risk,0
5573,Programming,26,10,8,79.2648,38.8025321,Low,38.8,Not Completed,0,Dropout Risk,0
3026,Programming,21,9,8,59.1411,35.47234404,Low,35.47,Not Completed,0,Dropout Risk,0
611,Programming,2,17,7,54.1755,32.14400556,Low,32.14,Not Completed,0,Dropout Risk,0
6415,Programming,18,4,7,65.0711,26.90081411,Low,26.9,Not Completed,0,Dropout Risk,0
4400,Programming,10,1,7,58.6524,19.80816147,Low,19.81,Not Completed,0,Dropout Risk,0
4511,Programming,28,3,3,94.5742,22.92330039,Low,22.92,Not Completed,0,Dropout Risk,0
7774,Programming,6,16,3,94.4042,24.93485502,Low,24.93,Not Completed,0,Dropout Risk,0
1334,Programming,1,10,8,60.0254,26.52030933,Low,26.52,Not Completed,0,Dropout Risk,0
3338,Programming,13,19,3,69.1974,31.5185738,Low,31.52,Not Completed,0,Dropout Risk,0
8307,Programming,19,5,3,55.3925,20.56520089,Low,20.57,Not Completed,0,Dropout Risk,0
6098,Programming,18,15,7,71.2599,37.81068824,Low,37.81,Not Completed,0,Dropout Risk,0
1626,Programming,14,5,10,80.5437,31.7639929,Low,31.76,Not Completed,0,Dropout Risk,0
584,Programming,27,8,8,73.7118,37.47073272,Low,37.47,Not Completed,0,Dropout Risk,0
6735,Programming,5,11,9,73.9135,31.29448972,Low,31.29,Not Completed,0,Dropout Risk,0
7543,Programming,14,14,3,61.3378,27.14769974,Low,27.15,Not Completed,0,Dropout Risk,0
2568,Programming,2,18,8,80.4436,34.9625752,Low,34.96,Not Completed,0,Dropout Risk,0
8728,Programming,33,2,3,57.6725,24.59005042,Low,24.59,Not Completed,0,Dropout Risk,0
4162,Programming,17,6,9,79.4433,32.65117799,Low,32.65,Not Completed,0,Dropout Risk,0
3751,Programming,4,1,7,55.2768,16.75588866,Low,16.76,Not Completed,0,Dropout Risk,0
2846,Programming,11,4,9,68.7673,27.48995626,Low,27.49,Not Completed,0,Dropout Risk,0
7351,Programming,22,4,8,60.2195,30.82904741,Low,30.83,Not Completed,0,Dropout Risk,0
8713,Programming,21,2,7,92.6491,26.62034065,Low,26.62,Not Completed,0,Dropout Risk,0
1855,Programming,12,3,10,83.6642,29.16937698,Low,29.17,Not Completed,0,Dropout Risk,0
219,Programming,3,0,10,63.5057,21.72251624,Low,21.72,Not Completed,0,Dropout Risk,0
1459,Programming,23,9,8,81.9879,36.46393067,Low,36.46,Not Completed,0,Dropout Risk,0
3634,Programming,30,5,10,94.3942,39.91798985,Low,39.92,Not Completed,0,Dropout Risk,0
7174,Programming,16,1,3,89.6297,14.9421208,Low,14.94,Not Completed,0,Dropout Risk,0
8599,Programming,11,10,8,83.3775,31.28614096,Low,31.29,Not Completed,0,Dropout Risk,0
649,Programming,39,11,3,66.371,36.36677066,Low,36.37,Not Completed,0,Dropout Risk,0
5116,Programming,9,18,3,98.3135,28.52882067,Low,28.53,Not Completed,0,Dropout Risk,0
8576,Programming,10,18,8,68.2612,39.23534753,Low,39.24,Not Completed,0,Dropout Risk,0
7166,Programming,38,3,9,52.0807,39.93711392,Low,39.94,Not Completed,0,Dropout Risk,0
2490,Programming,27,7,8,67.0822,36.49623639,Low,36.5,Not Completed,0,Dropout Risk,0
8536,Programming,59,4,3,63.558,39.6584776,Low,39.66,Not Completed,0,Dropout Risk,0
2535,Programming,46,2,3,73.5345,30.81973083,Low,30.82,Not Completed,0,Dropout Risk,0
441,Programming,40,0,9,62.6242,38.16075087,Low,38.16,Not Completed,0,Dropout Risk,0
7040,Programming,28,4,3,56.4435,24.21945039,Low,24.22,Not Completed,0,Dropout Risk,0
2808,Programming,36,3,3,94.4956,27.01833053,Low,27.02,Not Completed,0,Dropout Risk,0
4020,Programming,21,1,3,99.7733,17.73395896,Low,17.73,Not Completed,0,Dropout Risk,0
7539,Programming,6,16,9,73.9782,37.10327783,Low,37.1,Not Completed,0,Dropout Risk,0
4176,Programming,19,6,7,73.22,29.27690705,Low,29.28,Not Completed,0,Dropout Risk,0
3955,Programming,41,12,3,56.5622,38.25751222,Low,38.26,Not Completed,0,Dropout Risk,0
8478,Programming,4,7,8,70.0299,24.78846272,Low,24.79,Not Completed,0,Dropout Risk,0
5189,Programming,34,5,3,77.3117,28.19781179,Low,28.2,Not Completed,0,Dropout Risk,0
6659,Programming,15,7,7,62.9179,28.27557582,Low,28.28,Not Completed,0,Dropout Risk,0
2033,Programming,9,11,3,94.4816,21.26619397,Low,21.27,Not Completed,0,Dropout Risk,0
4444,Programming,33,6,7,92.9531,36.40781281,Low,36.41,Not Completed,0,Dropout Risk,0
1769,Programming,40,1,9,96.0826,38.80827025,Low,38.81,Not Completed,0,Dropout Risk,0
1265,Programming,3,4,10,62.8788,25.59565533,Low,25.6,Not Completed,0,Dropout Risk,0
8279,Programming,25,8,7,67.5627,34.27724603,Low,34.28,Not Completed,0,Dropout Risk,0
1705,Programming,34,6,3,90.1044,28.98387784,Low,28.98,Not Completed,0,Dropout Risk,0
3039,Programming,34,1,5,97.7059,27.89508382,Low,27.9,Not Completed,0,Dropout Risk,0
2467,Programming,3,8,5,75.8934,19.57053613,Low,19.57,Not Completed,0,Dropout Risk,0
6209,Programming,17,14,5,50.1142,32.45542145,Low,32.46,Not Completed,0,Dropout Risk,0
790,Programming,14,1,5,76.9068,17.88445594,Low,17.88,Not Completed,0,Dropout Risk,0
7605,Programming,3,2,5,60.5291,13.33622108,Low,13.34,Not Completed,0,Dropout Risk,0
5148,Programming,44,6,5,54.5488,37.86929744,Low,37.87,Not Completed,0,Dropout Risk,0
786,Programming,16,0,5,73.848,17.94037581,Low,17.94,Not Completed,0,Dropout Risk,0
7117,Programming,25,8,5,73.0139,30.63888293,Low,30.64,Not Completed,0,Dropout Risk,0
1852,Programming,52,2,5,54.1023,38.12312732,Low,38.12,Not Completed,0,Dropout Risk,0
4800,Programming,39,6,5,70.3757,35.66419201,Low,35.66,Not Completed,0,Dropout Risk,0
1021,Programming,22,13,5,74.8112,33.76048487,Low,33.76,Not Completed,0,Dropout Risk,0
5820,Programming,8,11,5,70.5525,25.20972863,Low,25.21,Not Completed,0,Dropout Risk,0
5614,Programming,5,7,5,70.6135,19.29461732,Low,19.29,Not Completed,0,Dropout Risk,0
6028,Programming,1,17,5,91.2082,27.73759133,Low,27.74,Not Completed,0,Dropout Risk,0
6668,Programming,14,3,5,67.3788,19.84268449,Low,19.84,Not Completed,0,Dropout Risk,0
3989,Programming,33,6,5,77.7665,32.57515514,Low,32.58,Not Completed,0,Dropout Risk,0
1070,Programming,3,20,5,90.6466,31.70913071,Low,31.71,Not Completed,0,Dropout Risk,0
87,Programming,45,5,5,73.9093,37.50175891,Low,37.5,Not Completed,0,Dropout Risk,0
4557,Programming,11,1,5,87.78,16.64175262,Low,16.64,Not Completed,0,Dropout Risk,0
7405,Programming,53,0,5,75.4586,36.3307359,Low,36.33,Not Completed,0,Dropout Risk,0
2093,Programming,5,13,5,89.7447,25.71519598,Low,25.72,Not Completed,0,Dropout Risk,0
2136,Programming,17,2,5,66.7189,20.65433344,Low,20.65,Not Completed,0,Dropout Risk,0
8131,Programming,39,5,5,52.7367,34.40195245,Low,34.4,Not Completed,0,Dropout Risk,0
4756,Programming,47,6,5,83.2902,39.56062978,Low,39.56,Not Completed,0,Dropout Risk,0
3357,Programming,4,13,5,56.8024,25.02376356,Low,25.02,Not Completed,0,Dropout Risk,0
4654,Programming,35,11,5,51.2834,38.31586992,Low,38.32,Not Completed,0,Dropout Risk,0
4253,Programming,37,6,5,52.0256,34.56976183,Low,34.57,Not Completed,0,Dropout Risk,0
3180,Programming,12,1,5,52.507,16.79072707,Low,16.79,Not Completed,0,Dropout Risk,0
1062,Programming,11,13,5,87.0888,28.29740769,Low,28.3,Not Completed,0,Dropout Risk,0
5979,Programming,5,12,5,59.1082,24.73886673,Low,24.74,Not Completed,0,Dropout Risk,0
6641,Programming,18,19,5,61.8701,38.13332189,Low,38.13,Not Completed,0,Dropout Risk,0
3727,Programming,32,2,5,70.8827,27.96409194,Low,27.96,Not Completed,0,Dropout Risk,0
2241,Programming,12,19,5,95.5396,34.9645146,Low,34.96,Not Completed,0,Dropout Risk,0
1536,Programming,8,0,5,89.8742,13.85592159,Low,13.86,Not Completed,0,Dropout Risk,0
2516,Programming,39,8,5,84.1065,37.46352096,Low,37.46,Not Completed,0,Dropout Risk,0
7480,Programming,38,8,5,83.7817,36.87002736,Low,36.87,Not Completed,0,Dropout Risk,0
4067,Programming,29,10,5,90.5188,34.3323999,Low,34.33,Not Completed,0,Dropout Risk,0
6220,Programming,24,12,5,59.6857,33.94144693,Low,33.94,Not Completed,0,Dropout Risk,0
6272,Programming,23,11,5,64.057,32.7427551,Low,32.74,Not Completed,0,Dropout Risk,0
4035,Programming,24,9,5,68.0676,30.80237641,Low,30.8,Not Completed,0,Dropout Risk,0
6236,Programming,19,16,5,69.422,35.61443614,Low,35.61,Not Completed,0,Dropout Risk,0
753,Programming,27,11,5,95.8034,34.40298594,Low,34.4,Not Completed,0,Dropout Risk,0
5666,Programming,20,14,5,90.5132,34.02098625,Low,34.02,Not Completed,0,Dropout Risk,0
5744,Programming,39,8,5,80.2225,37.68453375,Low,37.68,Not Completed,0,Dropout Risk,0
5243,Programming,11,4,5,88.0797,19.50569681,Low,19.51,Not Completed,0,Dropout Risk,0
821,Programming,32,6,5,93.0736,32.08463719,Low,32.08,Not Completed,0,Dropout Risk,0
4500,Programming,24,6,5,78.7986,28.0321245,Low,28.03,Not Completed,0,Dropout Risk,0
1843,Programming,8,9,5,89.9469,23.17521954,Low,23.18,Not Completed,0,Dropout Risk,0
7004,Programming,33,8,5,70.4199,34.30951378,Low,34.31,Not Completed,0,Dropout Risk,0
5293,Programming,25,12,5,97.2896,34.61804359,Low,34.62,Not Completed,0,Dropout Risk,0
7132,Programming,48,3,5,79.1593,37.05194234,Low,37.05,Not Completed,0,Dropout Risk,0
